date,store_id,product_id,stock_on_hand,reorder_point,stockout_days_this_week,stockout_today
2025-03-09,ST01,P010,8,7,0,False
2025-03-09,ST02,P010,7,7,0,False
2025-03-09,ST03,P010,16,7,0,False
2025-03-09,ST04,P010,12,7,0,False
2025-03-09,ST05,P010,6,7,0,False
2025-03-09,ST01,P011,12,13,0,False
2025-03-09,ST02,P011,28,13,0,False
2025-03-09,ST03,P011,34,13,0,False
2025-03-09,ST04,P011,47,13,0,False
2025-03-09,ST05,P011,16,13,0,False
2025-03-09,ST01,P012,0,7,0,False
2025-03-09,ST02,P012,25,7,0,False
2025-03-09,ST03,P012,32,7,0,False
2025-03-09,ST04,P012,31,7,0,False
2025-03-09,ST05,P012,26,7,1,True
2025-03-09,ST01,P013,4,7,0,False
2025-03-09,ST02,P013,37,7,0,False
2025-03-09,ST03,P013,12,7,0,False
2025-03-09,ST04,P013,8,7,0,False
2025-03-09,ST05,P013,46,7,0,False
2025-03-09,ST01,P014,12,13,0,False
2025-03-09,ST02,P014,31,13,0,False
2025-03-09,ST03,P014,21,13,0,False
2025-03-09,ST04,P014,5,13,0,False
2025-03-09,ST05,P014,6,13,0,False
2025-03-09,ST01,P015,14,7,0,False
2025-03-09,ST02,P015,29,7,0,False
2025-03-09,ST03,P015,28,7,0,False
2025-03-09,ST04,P015,30,7,0,False
2025-03-09,ST05,P015,14,7,0,False
2025-03-09,ST01,P016,0,14,5,True
2025-03-09,ST02,P016,46,14,0,False
2025-03-09,ST03,P016,25,14,0,False
2025-03-09,ST04,P016,55,14,0,False
2025-03-09,ST05,P016,49,14,0,False
2025-03-09,ST01,P017,5,13,0,False
2025-03-09,ST02,P017,14,13,0,False
2025-03-09,ST03,P017,12,13,0,False
2025-03-09,ST04,P017,2,13,0,False
2025-03-09,ST05,P017,15,13,0,False
2025-03-09,ST01,P018,16,8,0,False
2025-03-09,ST02,P018,45,8,0,False
2025-03-09,ST03,P018,8,8,0,False
2025-03-09,ST04,P018,5,8,0,False
2025-03-09,ST05,P018,15,8,0,False
2025-03-09,ST01,P019,52,15,0,False
2025-03-09,ST02,P019,22,15,0,False
2025-03-09,ST03,P019,74,15,0,False
2025-03-09,ST04,P019,26,15,0,False
2025-03-09,ST05,P019,76,15,0,False
2025-03-09,ST01,P020,32,13,0,False
2025-03-09,ST02,P020,14,13,0,False
2025-03-09,ST03,P020,44,13,0,False
2025-03-09,ST04,P020,28,13,0,False
2025-03-09,ST05,P020,34,13,0,False
2025-03-09,ST01,P021,40,13,0,False
2025-03-09,ST02,P021,44,13,0,False
2025-03-09,ST03,P021,70,13,0,False
2025-03-09,ST04,P021,48,13,0,False
2025-03-09,ST05,P021,44,13,0,False
2025-03-09,ST01,P022,0,8,1,True
2025-03-09,ST02,P022,13,8,0,False
2025-03-09,ST03,P022,9,8,0,False
2025-03-09,ST04,P022,19,8,0,False
2025-03-09,ST05,P022,0,8,3,True
2025-03-09,ST01,P023,26,6,2,True
2025-03-09,ST02,P023,0,6,1,True
2025-03-09,ST03,P023,0,6,1,True
2025-03-09,ST04,P023,31,6,0,False
2025-03-09,ST05,P023,5,6,0,False
2025-03-09,ST01,P024,0,16,0,False
2025-03-09,ST02,P024,34,16,0,False
2025-03-09,ST03,P024,33,16,0,False
2025-03-09,ST04,P024,9,16,0,False
2025-03-09,ST05,P024,6,16,0,False
2025-03-09,ST01,P025,20,12,0,False
2025-03-09,ST02,P025,11,12,0,False
2025-03-09,ST03,P025,19,12,0,False
2025-03-09,ST04,P025,60,12,0,False
2025-03-09,ST05,P025,12,12,0,False
2025-03-09,ST01,P026,28,16,0,False
2025-03-09,ST02,P026,48,16,0,False
2025-03-09,ST03,P026,8,16,0,False
2025-03-09,ST04,P026,42,16,0,False
2025-03-09,ST05,P026,39,16,0,False
2025-03-09,ST01,P027,31,8,0,False
2025-03-09,ST02,P027,0,8,6,True
2025-03-09,ST03,P027,37,8,0,False
2025-03-09,ST04,P027,37,8,0,False
2025-03-09,ST05,P027,38,8,0,False
2025-03-09,ST01,P028,9,14,2,True
2025-03-09,ST02,P028,5,14,0,False
2025-03-09,ST03,P028,7,14,0,False
2025-03-09,ST04,P028,3,14,0,False
2025-03-09,ST05,P028,0,14,2,True
2025-03-09,ST01,P029,23,16,0,False
2025-03-09,ST02,P029,17,16,0,False
2025-03-09,ST03,P029,21,16,0,False
2025-03-09,ST04,P029,30,16,0,False
2025-03-09,ST05,P029,56,16,0,False
2025-03-09,ST01,P030,40,14,0,False
2025-03-09,ST02,P030,11,14,0,False
2025-03-09,ST03,P030,34,14,0,False
2025-03-09,ST04,P030,45,14,0,False
2025-03-09,ST05,P030,23,14,0,False
2025-03-09,ST01,P031,28,12,0,False
2025-03-09,ST02,P031,20,12,0,False
2025-03-09,ST03,P031,35,12,0,False
2025-03-09,ST04,P031,33,12,0,False
2025-03-09,ST05,P031,16,12,0,False
2025-03-09,ST01,P032,31,8,0,False
2025-03-09,ST02,P032,26,8,0,False
2025-03-09,ST03,P032,71,8,0,False
2025-03-09,ST04,P032,8,8,0,False
2025-03-09,ST05,P032,26,8,0,False
2025-03-09,ST01,P033,47,13,0,False
2025-03-09,ST02,P033,28,13,0,False
2025-03-09,ST03,P033,50,13,0,False
2025-03-09,ST04,P033,44,13,0,False
2025-03-09,ST05,P033,53,13,0,False
2025-03-09,ST01,P034,32,9,0,False
2025-03-09,ST02,P034,15,9,0,False
2025-03-09,ST03,P034,12,9,0,False
2025-03-09,ST04,P034,28,9,0,False
2025-03-09,ST05,P034,22,9,0,False
2025-03-09,ST01,P035,26,13,0,False
2025-03-09,ST02,P035,41,13,0,False
2025-03-09,ST03,P035,7,13,0,False
2025-03-09,ST04,P035,18,13,0,False
2025-03-09,ST05,P035,30,13,0,False
2025-03-09,ST01,P036,53,11,0,False
2025-03-09,ST02,P036,37,11,0,False
2025-03-09,ST03,P036,48,11,0,False
2025-03-09,ST04,P036,9,11,0,False
2025-03-09,ST05,P036,9,11,0,False
2025-03-09,ST01,P037,46,7,0,False
2025-03-09,ST02,P037,63,7,0,False
2025-03-09,ST03,P037,44,7,0,False
2025-03-09,ST04,P037,5,7,0,False
2025-03-09,ST05,P037,47,7,0,False
2025-03-09,ST01,P038,40,9,0,False
2025-03-09,ST02,P038,23,9,0,False
2025-03-09,ST03,P038,17,9,0,False
2025-03-09,ST04,P038,38,9,0,False
2025-03-09,ST05,P038,33,9,0,False
2025-03-09,ST01,P039,67,10,0,False
2025-03-09,ST02,P039,11,10,0,False
2025-03-09,ST03,P039,29,10,0,False
2025-03-09,ST04,P039,27,10,0,False
2025-03-09,ST05,P039,63,10,0,False
2025-03-09,ST01,P040,38,14,0,False
2025-03-09,ST02,P040,11,14,0,False
2025-03-09,ST03,P040,11,14,0,False
2025-03-09,ST04,P040,36,14,0,False
2025-03-09,ST05,P040,24,14,0,False
2025-03-16,ST01,P001,13,16,0,False
2025-03-16,ST02,P001,19,16,0,False
2025-03-16,ST03,P001,38,16,0,False
2025-03-16,ST04,P001,41,16,0,False
2025-03-16,ST05,P001,22,16,0,False
2025-03-16,ST01,P002,25,12,0,False
2025-03-16,ST02,P002,14,12,0,False
2025-03-16,ST03,P002,15,12,0,False
2025-03-16,ST04,P002,20,12,0,False
2025-03-16,ST05,P002,12,12,0,False
2025-03-16,ST01,P003,14,13,0,False
2025-03-16,ST02,P003,11,13,0,False
2025-03-16,ST03,P003,15,13,0,False
2025-03-16,ST04,P003,21,13,0,False
2025-03-16,ST05,P003,28,13,0,False
2025-03-16,ST01,P004,0,11,2,True
2025-03-16,ST02,P004,22,11,0,False
2025-03-16,ST03,P004,13,11,0,False
2025-03-16,ST04,P004,26,11,0,False
2025-03-16,ST05,P004,0,11,2,True
2025-03-16,ST01,P005,36,11,0,False
2025-03-16,ST02,P005,17,11,0,False
2025-03-16,ST03,P005,34,11,0,False
2025-03-16,ST04,P005,31,11,0,False
2025-03-16,ST05,P005,23,11,0,False
2025-03-16,ST01,P006,30,15,0,False
2025-03-16,ST02,P006,33,15,0,False
2025-03-16,ST03,P006,63,15,0,False
2025-03-16,ST04,P006,26,15,0,False
2025-03-16,ST05,P006,48,15,0,False
2025-03-16,ST01,P007,40,8,0,False
2025-03-16,ST02,P007,61,8,0,False
2025-03-16,ST03,P007,15,8,0,False
2025-03-16,ST04,P007,61,8,0,False
2025-03-16,ST05,P007,21,8,0,False
2025-03-16,ST01,P008,8,8,0,False
2025-03-16,ST02,P008,7,8,0,False
2025-03-16,ST03,P008,10,8,0,False
2025-03-16,ST04,P008,34,8,0,False
2025-03-16,ST05,P008,2,8,0,False
2025-03-16,ST01,P009,19,14,0,False
2025-03-16,ST02,P009,23,14,0,False
2025-03-16,ST03,P009,41,14,0,False
2025-03-16,ST04,P009,33,14,0,False
2025-03-16,ST05,P009,34,14,0,False
2025-03-16,ST01,P010,0,7,3,True
2025-03-16,ST02,P010,3,7,0,False
2025-03-16,ST03,P010,13,7,0,False
2025-03-16,ST04,P010,9,7,0,False
2025-03-16,ST05,P010,43,7,0,False
2025-03-16,ST01,P011,54,13,0,False
2025-03-16,ST02,P011,17,13,0,False
2025-03-16,ST03,P011,27,13,0,False
2025-03-16,ST04,P011,41,13,0,False
2025-03-16,ST05,P011,63,13,0,False
2025-03-16,ST01,P012,20,7,1,True
2025-03-16,ST02,P012,11,7,0,False
2025-03-16,ST03,P012,26,7,0,False
2025-03-16,ST04,P012,23,7,0,False
2025-03-16,ST05,P012,20,7,0,False
2025-03-16,ST01,P013,53,7,0,False
2025-03-16,ST02,P013,31,7,0,False
2025-03-16,ST03,P013,12,7,0,False
2025-03-16,ST04,P013,6,7,0,False
2025-03-16,ST05,P013,45,7,0,False
2025-03-16,ST01,P014,0,13,1,True
2025-03-16,ST02,P014,10,13,0,False
2025-03-16,ST03,P014,9,13,0,False
2025-03-16,ST04,P014,38,13,0,False
2025-03-16,ST05,P014,37,13,0,False
2025-03-16,ST01,P015,11,7,0,False
2025-03-16,ST02,P015,23,7,0,False
2025-03-16,ST03,P015,22,7,0,False
2025-03-16,ST04,P015,23,7,0,False
2025-03-16,ST05,P015,7,7,0,False
2025-03-16,ST01,P016,48,14,3,True
2025-03-16,ST02,P016,40,14,0,False
2025-03-16,ST03,P016,14,14,0,False
2025-03-16,ST04,P016,49,14,0,False
2025-03-16,ST05,P016,29,14,0,False
2025-03-16,ST01,P017,0,13,4,True
2025-03-16,ST02,P017,8,13,0,False
2025-03-16,ST03,P017,1,13,0,False
2025-03-16,ST04,P017,0,13,5,True
2025-03-16,ST05,P017,1,13,0,False
2025-03-16,ST01,P018,12,8,0,False
2025-03-16,ST02,P018,44,8,0,False
2025-03-16,ST03,P018,47,8,0,False
2025-03-16,ST04,P018,46,8,0,False
2025-03-16,ST05,P018,12,8,0,False
2025-03-16,ST01,P019,48,15,0,False
2025-03-16,ST02,P019,19,15,0,False
2025-03-16,ST03,P019,73,15,0,False
2025-03-16,ST04,P019,25,15,0,False
2025-03-16,ST05,P019,74,15,0,False
2025-03-16,ST01,P020,26,13,0,False
2025-03-16,ST02,P020,43,13,0,False
2025-03-16,ST03,P020,37,13,0,False
2025-03-16,ST04,P020,26,13,0,False
2025-03-16,ST05,P020,30,13,0,False
2025-03-16,ST01,P021,38,13,0,False
2025-03-16,ST02,P021,39,13,0,False
2025-03-16,ST03,P021,67,13,0,False
2025-03-16,ST04,P021,46,13,0,False
2025-03-16,ST05,P021,39,13,0,False
2025-03-16,ST01,P022,0,8,1,True
2025-03-16,ST02,P022,0,8,1,True
2025-03-16,ST03,P022,0,8,3,True
2025-03-16,ST04,P022,17,8,0,False
2025-03-16,ST05,P022,0,8,5,True
2025-03-16,ST01,P023,15,6,0,False
2025-03-16,ST02,P023,19,6,0,False
2025-03-16,ST03,P023,24,6,3,True
2025-03-16,ST04,P023,25,6,0,False
2025-03-16,ST05,P023,22,6,1,True
2025-03-16,ST01,P024,20,16,3,True
2025-03-16,ST02,P024,21,16,0,False
2025-03-16,ST03,P024,30,16,0,False
2025-03-16,ST04,P024,34,16,0,False
2025-03-16,ST05,P024,13,16,0,False
2025-03-16,ST01,P025,14,12,0,False
2025-03-16,ST02,P025,5,12,0,False
2025-03-16,ST03,P025,7,12,0,False
2025-03-16,ST04,P025,55,12,0,False
2025-03-16,ST05,P025,2,12,0,False
2025-03-16,ST01,P026,18,16,0,False
2025-03-16,ST02,P026,45,16,0,False
2025-03-16,ST03,P026,60,16,0,False
2025-03-16,ST04,P026,33,16,0,False
2025-03-16,ST05,P026,32,16,0,False
2025-03-16,ST01,P027,13,8,0,False
2025-03-16,ST02,P027,44,8,1,True
2025-03-16,ST03,P027,29,8,0,False
2025-03-16,ST04,P027,30,8,0,False
2025-03-16,ST05,P027,30,8,0,False
2025-03-16,ST01,P028,0,14,3,True
2025-03-16,ST02,P028,27,14,1,True
2025-03-16,ST03,P028,31,14,0,False
2025-03-16,ST04,P028,28,14,2,True
2025-03-16,ST05,P028,20,14,2,True
2025-03-16,ST01,P029,23,16,0,False
2025-03-16,ST02,P029,67,16,0,False
2025-03-16,ST03,P029,20,16,0,False
2025-03-16,ST04,P029,29,16,0,False
2025-03-16,ST05,P029,50,16,0,False
2025-03-16,ST01,P030,30,14,0,False
2025-03-16,ST02,P030,57,14,0,False
2025-03-16,ST03,P030,22,14,0,False
2025-03-16,ST04,P030,38,14,0,False
2025-03-16,ST05,P030,12,14,0,False
2025-03-16,ST01,P031,25,12,0,False
2025-03-16,ST02,P031,20,12,0,False
2025-03-16,ST03,P031,33,12,0,False
2025-03-16,ST04,P031,32,12,0,False
2025-03-16,ST05,P031,16,12,0,False
2025-03-16,ST01,P032,28,8,0,False
2025-03-16,ST02,P032,26,8,0,False
2025-03-16,ST03,P032,70,8,0,False
2025-03-16,ST04,P032,8,8,0,False
2025-03-16,ST05,P032,25,8,0,False
2025-03-16,ST01,P033,37,13,0,False
2025-03-16,ST02,P033,26,13,0,False
2025-03-16,ST03,P033,46,13,0,False
2025-03-16,ST04,P033,41,13,0,False
2025-03-16,ST05,P033,47,13,0,False
2025-03-16,ST01,P034,11,9,0,False
2025-03-16,ST02,P034,9,9,0,False
2025-03-16,ST03,P034,6,9,0,False
2025-03-16,ST04,P034,25,9,0,False
2025-03-16,ST05,P034,15,9,0,False
2025-03-16,ST01,P035,10,13,0,False
2025-03-16,ST02,P035,35,13,0,False
2025-03-16,ST03,P035,48,13,0,False
2025-03-16,ST04,P035,15,13,0,False
2025-03-16,ST05,P035,25,13,0,False
2025-03-16,ST01,P036,49,11,0,False
2025-03-16,ST02,P036,37,11,0,False
2025-03-16,ST03,P036,45,11,0,False
2025-03-16,ST04,P036,9,11,0,False
2025-03-16,ST05,P036,6,11,0,False
2025-03-16,ST01,P037,42,7,0,False
2025-03-16,ST02,P037,60,7,0,False
2025-03-16,ST03,P037,41,7,0,False
2025-03-16,ST04,P037,72,7,0,False
2025-03-16,ST05,P037,47,7,0,False
2025-03-16,ST01,P038,39,9,0,False
2025-03-16,ST02,P038,23,9,0,False
2025-03-16,ST03,P038,15,9,0,False
2025-03-16,ST04,P038,38,9,0,False
2025-03-16,ST05,P038,32,9,0,False
2025-03-16,ST01,P039,64,10,0,False
2025-03-16,ST02,P039,8,10,0,False
2025-03-16,ST03,P039,28,10,0,False
2025-03-16,ST04,P039,25,10,0,False
2025-03-16,ST05,P039,62,10,0,False
2025-03-16,ST01,P040,36,14,0,False
2025-03-16,ST02,P040,10,14,0,False
2025-03-16,ST03,P040,7,14,0,False
2025-03-16,ST04,P040,36,14,0,False
2025-03-16,ST05,P040,19,14,0,False
2025-03-23,ST01,P001,44,16,0,False
2025-03-23,ST02,P001,15,16,0,False
2025-03-23,ST03,P001,34,16,0,False
2025-03-23,ST04,P001,38,16,0,False
2025-03-23,ST05,P001,18,16,0,False
2025-03-23,ST01,P002,13,12,0,False
2025-03-23,ST02,P002,5,12,0,False
2025-03-23,ST03,P002,6,12,0,False
2025-03-23,ST04,P002,16,12,0,False
2025-03-23,ST05,P002,32,12,2,True
2025-03-23,ST01,P003,9,13,0,False
2025-03-23,ST02,P003,7,13,0,False
2025-03-23,ST03,P003,9,13,0,False
2025-03-23,ST04,P003,17,13,0,False
2025-03-23,ST05,P003,21,13,0,False
2025-03-23,ST01,P004,14,11,0,False
2025-03-23,ST02,P004,0,11,2,True
2025-03-23,ST03,P004,7,11,0,False
2025-03-23,ST04,P004,23,11,0,False
2025-03-23,ST05,P004,17,11,3,True
2025-03-23,ST01,P005,24,11,0,False
2025-03-23,ST02,P005,10,11,0,False
2025-03-23,ST03,P005,29,11,0,False
2025-03-23,ST04,P005,24,11,0,False
2025-03-23,ST05,P005,16,11,0,False
2025-03-23,ST01,P006,26,15,0,False
2025-03-23,ST02,P006,30,15,0,False
2025-03-23,ST03,P006,58,15,0,False
2025-03-23,ST04,P006,26,15,0,False
2025-03-23,ST05,P006,41,15,0,False
2025-03-23,ST01,P007,31,8,0,False
2025-03-23,ST02,P007,51,8,0,False
2025-03-23,ST03,P007,11,8,0,False
2025-03-23,ST04,P007,55,8,0,False
2025-03-23,ST05,P007,9,8,0,False
2025-03-23,ST01,P008,2,8,0,False
2025-03-23,ST02,P008,36,8,0,False
2025-03-23,ST03,P008,9,8,0,False
2025-03-23,ST04,P008,31,8,0,False
2025-03-23,ST05,P008,31,8,2,True
2025-03-23,ST01,P009,15,14,0,False
2025-03-23,ST02,P009,21,14,0,False
2025-03-23,ST03,P009,38,14,0,False
2025-03-23,ST04,P009,30,14,0,False
2025-03-23,ST05,P009,30,14,0,False
2025-03-23,ST01,P010,43,7,4,True
2025-03-23,ST02,P010,40,7,0,False
2025-03-23,ST03,P010,9,7,0,False
2025-03-23,ST04,P010,3,7,0,False
2025-03-23,ST05,P010,37,7,0,False
2025-03-23,ST01,P011,37,13,0,False
2025-03-23,ST02,P011,68,13,0,False
2025-03-23,ST03,P011,23,13,0,False
2025-03-23,ST04,P011,36,13,0,False
2025-03-23,ST05,P011,57,13,0,False
2025-03-23,ST01,P012,5,7,0,False
2025-03-23,ST02,P012,29,7,0,False
2025-03-23,ST03,P012,13,7,0,False
2025-03-23,ST04,P012,18,7,0,False
2025-03-23,ST05,P012,16,7,0,False
2025-03-23,ST01,P013,51,7,0,False
2025-03-23,ST02,P013,26,7,0,False
2025-03-23,ST03,P013,10,7,0,False
2025-03-23,ST04,P013,56,7,0,False
2025-03-23,ST05,P013,44,7,0,False
2025-03-23,ST01,P014,21,13,1,True
2025-03-23,ST02,P014,1,13,0,False
2025-03-23,ST03,P014,0,13,2,True
2025-03-23,ST04,P014,31,13,0,False
2025-03-23,ST05,P014,28,13,0,False
2025-03-23,ST01,P015,8,7,0,False
2025-03-23,ST02,P015,16,7,0,False
2025-03-23,ST03,P015,11,7,0,False
2025-03-23,ST04,P015,21,7,0,False
2025-03-23,ST05,P015,47,7,0,False
2025-03-23,ST01,P016,32,14,0,False
2025-03-23,ST02,P016,27,14,0,False
2025-03-23,ST03,P016,7,14,0,False
2025-03-23,ST04,P016,40,14,0,False
2025-03-23,ST05,P016,24,14,0,False
2025-03-23,ST01,P017,10,13,0,False
2025-03-23,ST02,P017,26,13,0,False
2025-03-23,ST03,P017,19,13,2,True
2025-03-23,ST04,P017,21,13,2,True
2025-03-23,ST05,P017,17,13,2,True
2025-03-23,ST01,P018,9,8,0,False
2025-03-23,ST02,P018,43,8,0,False
2025-03-23,ST03,P018,46,8,0,False
2025-03-23,ST04,P018,46,8,0,False
2025-03-23,ST05,P018,9,8,0,False
2025-03-23,ST01,P019,47,15,0,False
2025-03-23,ST02,P019,18,15,0,False
2025-03-23,ST03,P019,71,15,0,False
2025-03-23,ST04,P019,23,15,0,False
2025-03-23,ST05,P019,69,15,0,False
2025-03-23,ST01,P020,13,13,0,False
2025-03-23,ST02,P020,37,13,0,False
2025-03-23,ST03,P020,33,13,0,False
2025-03-23,ST04,P020,20,13,0,False
2025-03-23,ST05,P020,22,13,0,False
2025-03-23,ST01,P021,34,13,0,False
2025-03-23,ST02,P021,33,13,0,False
2025-03-23,ST03,P021,62,13,0,False
2025-03-23,ST04,P021,43,13,0,False
2025-03-23,ST05,P021,30,13,0,False
2025-03-23,ST01,P022,0,8,6,True
2025-03-23,ST02,P022,15,8,1,True
2025-03-23,ST03,P022,15,8,0,False
2025-03-23,ST04,P022,7,8,0,False
2025-03-23,ST05,P022,18,8,0,False
2025-03-23,ST01,P023,5,6,0,False
2025-03-23,ST02,P023,0,6,0,False
2025-03-23,ST03,P023,9,6,0,False
2025-03-23,ST04,P023,21,6,0,False
2025-03-23,ST05,P023,14,6,0,False
2025-03-23,ST01,P024,28,16,1,True
2025-03-23,ST02,P024,32,16,0,False
2025-03-23,ST03,P024,13,16,0,False
2025-03-23,ST04,P024,19,16,0,False
2025-03-23,ST05,P024,0,16,5,True
2025-03-23,ST01,P025,7,12,0,False
2025-03-23,ST02,P025,57,12,0,False
2025-03-23,ST03,P025,0,12,2,True
2025-03-23,ST04,P025,52,12,0,False
2025-03-23,ST05,P025,51,12,1,True
2025-03-23,ST01,P026,16,16,0,False
2025-03-23,ST02,P026,42,16,0,False
2025-03-23,ST03,P026,56,16,0,False
2025-03-23,ST04,P026,33,16,0,False
2025-03-23,ST05,P026,29,16,0,False
2025-03-23,ST01,P027,0,8,0,False
2025-03-23,ST02,P027,36,8,0,False
2025-03-23,ST03,P027,26,8,0,False
2025-03-23,ST04,P027,27,8,0,False
2025-03-23,ST05,P027,22,8,0,False
2025-03-23,ST01,P028,5,14,0,False
2025-03-23,ST02,P028,11,14,0,False
2025-03-23,ST03,P028,20,14,0,False
2025-03-23,ST04,P028,12,14,0,False
2025-03-23,ST05,P028,5,14,0,False
2025-03-23,ST01,P029,20,16,0,False
2025-03-23,ST02,P029,67,16,0,False
2025-03-23,ST03,P029,20,16,0,False
2025-03-23,ST04,P029,29,16,0,False
2025-03-23,ST05,P029,48,16,0,False
2025-03-23,ST01,P030,20,14,0,False
2025-03-23,ST02,P030,54,14,0,False
2025-03-23,ST03,P030,16,14,0,False
2025-03-23,ST04,P030,32,14,0,False
2025-03-23,ST05,P030,52,14,0,False
2025-03-23,ST01,P031,24,12,0,False
2025-03-23,ST02,P031,17,12,0,False
2025-03-23,ST03,P031,32,12,0,False
2025-03-23,ST04,P031,31,12,0,False
2025-03-23,ST05,P031,15,12,0,False
2025-03-23,ST01,P032,25,8,0,False
2025-03-23,ST02,P032,26,8,0,False
2025-03-23,ST03,P032,70,8,0,False
2025-03-23,ST04,P032,8,8,0,False
2025-03-23,ST05,P032,24,8,0,False
2025-03-23,ST01,P033,28,13,0,False
2025-03-23,ST02,P033,23,13,0,False
2025-03-23,ST03,P033,40,13,0,False
2025-03-23,ST04,P033,38,13,0,False
2025-03-23,ST05,P033,45,13,0,False
2025-03-23,ST01,P034,3,9,0,False
2025-03-23,ST02,P034,2,9,0,False
2025-03-23,ST03,P034,36,9,0,False
2025-03-23,ST04,P034,25,9,0,False
2025-03-23,ST05,P034,11,9,0,False
2025-03-23,ST01,P035,44,13,0,False
2025-03-23,ST02,P035,23,13,0,False
2025-03-23,ST03,P035,43,13,0,False
2025-03-23,ST04,P035,11,13,0,False
2025-03-23,ST05,P035,18,13,0,False
2025-03-23,ST01,P036,47,11,0,False
2025-03-23,ST02,P036,35,11,0,False
2025-03-23,ST03,P036,43,11,0,False
2025-03-23,ST04,P036,55,11,0,False
2025-03-23,ST05,P036,51,11,0,False
2025-03-23,ST01,P037,38,7,0,False
2025-03-23,ST02,P037,56,7,0,False
2025-03-23,ST03,P037,40,7,0,False
2025-03-23,ST04,P037,69,7,0,False
2025-03-23,ST05,P037,45,7,0,False
2025-03-23,ST01,P038,36,9,0,False
2025-03-23,ST02,P038,20,9,0,False
2025-03-23,ST03,P038,15,9,0,False
2025-03-23,ST04,P038,37,9,0,False
2025-03-23,ST05,P038,30,9,0,False
2025-03-23,ST01,P039,63,10,0,False
2025-03-23,ST02,P039,7,10,0,False
2025-03-23,ST03,P039,27,10,0,False
2025-03-23,ST04,P039,25,10,0,False
2025-03-23,ST05,P039,61,10,0,False
2025-03-23,ST01,P040,35,14,0,False
2025-03-23,ST02,P040,40,14,0,False
2025-03-23,ST03,P040,33,14,0,False
2025-03-23,ST04,P040,34,14,0,False
2025-03-23,ST05,P040,14,14,0,False
2025-03-30,ST01,P001,42,16,0,False
2025-03-30,ST02,P001,8,16,0,False
2025-03-30,ST03,P001,31,16,0,False
2025-03-30,ST04,P001,36,16,0,False
2025-03-30,ST05,P001,15,16,0,False
2025-03-30,ST01,P002,1,12,0,False
2025-03-30,ST02,P002,33,12,0,False
2025-03-30,ST03,P002,0,12,2,True
2025-03-30,ST04,P002,5,12,0,False
2025-03-30,ST05,P002,18,12,0,False
2025-03-30,ST01,P003,8,13,0,False
2025-03-30,ST02,P003,28,13,0,False
2025-03-30,ST03,P003,7,13,0,False
2025-03-30,ST04,P003,14,13,0,False
2025-03-30,ST05,P003,20,13,0,False
2025-03-30,ST01,P004,3,11,0,False
2025-03-30,ST02,P004,14,11,3,True
2025-03-30,ST03,P004,26,11,0,False
2025-03-30,ST04,P004,14,11,0,False
2025-03-30,ST05,P004,9,11,0,False
2025-03-30,ST01,P005,12,11,0,False
2025-03-30,ST02,P005,72,11,0,False
2025-03-30,ST03,P005,20,11,0,False
2025-03-30,ST04,P005,14,11,0,False
2025-03-30,ST05,P005,76,11,0,False
2025-03-30,ST01,P006,21,15,0,False
2025-03-30,ST02,P006,26,15,0,False
2025-03-30,ST03,P006,52,15,0,False
2025-03-30,ST04,P006,22,15,0,False
2025-03-30,ST05,P006,38,15,0,False
2025-03-30,ST01,P007,24,8,0,False
2025-03-30,ST02,P007,41,8,0,False
2025-03-30,ST03,P007,8,8,0,False
2025-03-30,ST04,P007,51,8,0,False
2025-03-30,ST05,P007,0,8,0,False
2025-03-30,ST01,P008,29,8,2,True
2025-03-30,ST02,P008,32,8,0,False
2025-03-30,ST03,P008,0,8,2,True
2025-03-30,ST04,P008,29,8,0,False
2025-03-30,ST05,P008,27,8,0,False
2025-03-30,ST01,P009,13,14,0,False
2025-03-30,ST02,P009,18,14,0,False
2025-03-30,ST03,P009,33,14,0,False
2025-03-30,ST04,P009,21,14,0,False
2025-03-30,ST05,P009,25,14,0,False
2025-03-30,ST01,P010,34,7,0,False
2025-03-30,ST02,P010,34,7,0,False
2025-03-30,ST03,P010,0,7,4,True
2025-03-30,ST04,P010,44,7,0,False
2025-03-30,ST05,P010,31,7,0,False
2025-03-30,ST01,P011,25,13,0,False
2025-03-30,ST02,P011,54,13,0,False
2025-03-30,ST03,P011,12,13,0,False
2025-03-30,ST04,P011,32,13,0,False
2025-03-30,ST05,P011,50,13,0,False
2025-03-30,ST01,P012,27,7,0,False
2025-03-30,ST02,P012,15,7,0,False
2025-03-30,ST03,P012,6,7,0,False
2025-03-30,ST04,P012,15,7,0,False
2025-03-30,ST05,P012,0,7,3,True
2025-03-30,ST01,P013,46,7,0,False
2025-03-30,ST02,P013,25,7,0,False
2025-03-30,ST03,P013,10,7,0,False
2025-03-30,ST04,P013,54,7,0,False
2025-03-30,ST05,P013,41,7,0,False
2025-03-30,ST01,P014,12,13,0,False
2025-03-30,ST02,P014,34,13,0,False
2025-03-30,ST03,P014,27,13,1,True
2025-03-30,ST04,P014,25,13,0,False
2025-03-30,ST05,P014,21,13,0,False
2025-03-30,ST01,P015,2,7,0,False
2025-03-30,ST02,P015,11,7,0,False
2025-03-30,ST03,P015,7,7,0,False
2025-03-30,ST04,P015,18,7,0,False
2025-03-30,ST05,P015,44,7,0,False
2025-03-30,ST01,P016,11,14,0,False
2025-03-30,ST02,P016,20,14,0,False
2025-03-30,ST03,P016,53,14,1,True
2025-03-30,ST04,P016,34,14,0,False
